CLAIMANT_ID,CLAIMANT_NAME,CLAIMANT_TYPE,BUSINESS_NAME,INDUSTRY,CONTACT_EMAIL,CONTACT_PHONE,ADDRESS_STATE,ADDRESS_CITY,DATE_OF_BIRTH,CREATED_AT
CLM-004572,Claimant_4572,Third Party,,Restaurant,claimant_4572@email.com,555-804-7090,NC,Baltimore,2004-08-16,2025-12-16 22:32:05
CLM-004573,Claimant_4573,Third Party,,Construction,claimant_4573@email.com,555-625-2700,SC,Charleston,1977-12-17,2026-02-21 20:12:05
CLM-004574,Claimant_4574,Individual,,Retail,claimant_4574@email.com,555-929-1573,IL,Atlanta,1983-03-30,2025-11-25 11:48:05
CLM-004575,Claimant_4575,Business,Business_4575,Transportation,claimant_4575@email.com,555-207-3941,GA,Baltimore,1973-03-21,2025-04-26 22:00:05
CLM-004576,Claimant_4576,Third Party,,Agriculture,claimant_4576@email.com,555-545-8099,MD,Pittsburgh,1995-06-12,2025-03-20 22:54:05
CLM-004577,Claimant_4577,Business,Business_4577,Manufacturing,claimant_4577@email.com,555-438-1338,IL,Charlotte,1998-02-27,2025-04-02 02:23:05
CLM-004578,Claimant_4578,Individual,,Transportation,claimant_4578@email.com,555-212-9869,PA,Nashville,1970-05-20,2025-03-07 18:23:05
CLM-004579,Claimant_4579,Third Party,,Technology,claimant_4579@email.com,555-762-2297,PA,Pittsburgh,1988-12-25,2025-04-06 20:56:05
CLM-004580,Claimant_4580,Business,Business_4580,Agriculture,claimant_4580@email.com,555-535-3069,IL,Charlotte,1964-11-29,2026-01-31 16:52:05
CLM-004581,Claimant_4581,Third Party,,Construction,claimant_4581@email.com,555-717-4137,OH,Indianapolis,1989-08-27,2025-03-16 14:16:05
CLM-004582,Claimant_4582,Third Party,,Agriculture,claimant_4582@email.com,555-150-5440,WV,Baltimore,1966-08-14,2025-02-28 00:45:05
CLM-004583,Claimant_4583,Business,Business_4583,Healthcare,claimant_4583@email.com,555-806-7171,SC,Indianapolis,1967-04-13,2026-04-01 17:03:05
CLM-004584,Claimant_4584,Individual,,Technology,claimant_4584@email.com,555-376-2786,SC,Columbus,2002-11-10,2025-02-03 04:13:05
CLM-004585,Claimant_4585,Individual,,Construction,claimant_4585@email.com,555-715-8752,WV,Pittsburgh,1963-05-24,2025-05-11 01:17:05
CLM-004586,Claimant_4586,Individual,,Retail,claimant_4586@email.com,555-219-2417,NC,Charleston,1994-02-09,2026-01-31 04:11:05
CLM-004587,Claimant_4587,Individual,,Restaurant,claimant_4587@email.com,555-196-2581,IL,Indianapolis,1985-05-09,2025-04-03 23:19:05
CLM-004588,Claimant_4588,Individual,,Healthcare,claimant_4588@email.com,555-671-4932,OH,Richmond,2005-01-14,2025-01-15 03:44:05
CLM-004589,Claimant_4589,Business,Business_4589,Healthcare,claimant_4589@email.com,555-249-2646,NC,Charlotte,1980-06-15,2025-01-31 00:10:05
CLM-004590,Claimant_4590,Individual,,Retail,claimant_4590@email.com,555-516-5841,IL,Pittsburgh,1960-01-16,2026-02-19 17:51:05
CLM-004591,Claimant_4591,Business,Business_4591,Restaurant,claimant_4591@email.com,555-905-5920,IN,Pittsburgh,1997-08-28,2025-03-31 13:13:05
CLM-004592,Claimant_4592,Business,Business_4592,Restaurant,claimant_4592@email.com,555-392-6482,IL,Richmond,1965-09-19,2026-05-09 20:20:05
CLM-004593,Claimant_4593,Individual,,Agriculture,claimant_4593@email.com,555-969-3560,SC,Charleston,1964-05-31,2025-12-08 09:47:05
CLM-004594,Claimant_4594,Business,Business_4594,Healthcare,claimant_4594@email.com,555-410-1304,WV,Pittsburgh,2005-08-20,2025-01-15 22:05:05
CLM-004595,Claimant_4595,Business,Business_4595,Retail,claimant_4595@email.com,555-753-3920,WV,Charleston,1997-11-11,2026-01-29 20:35:05
CLM-004596,Claimant_4596,Individual,,Healthcare,claimant_4596@email.com,555-834-8140,WV,Indianapolis,2005-01-03,2025-03-23 15:55:05
CLM-004597,Claimant_4597,Third Party,,Manufacturing,claimant_4597@email.com,555-139-1365,IN,Pittsburgh,2000-07-14,2025-01-27 04:01:05
CLM-004598,Claimant_4598,Business,Business_4598,Healthcare,claimant_4598@email.com,555-578-3220,IL,Columbus,1973-02-10,2025-08-02 08:33:05
CLM-004599,Claimant_4599,Individual,,Construction,claimant_4599@email.com,555-242-1502,SC,Louisville,1984-11-30,2025-01-29 15:00:05
CLM-004600,Claimant_4600,Individual,,Restaurant,claimant_4600@email.com,555-288-9852,MD,Baltimore,2006-01-28,2025-08-31 08:31:05
CLM-004601,Claimant_4601,Third Party,,Transportation,claimant_4601@email.com,555-338-9162,VA,Louisville,1980-04-28,2025-11-10 22:59:05
CLM-004602,Claimant_4602,Individual,,Healthcare,claimant_4602@email.com,555-299-6278,VA,Richmond,1961-02-25,2026-01-18 03:32:05
CLM-004603,Claimant_4603,Business,Business_4603,Construction,claimant_4603@email.com,555-170-5956,VA,Charlotte,1965-09-15,2025-04-01 12:02:05
CLM-004604,Claimant_4604,Third Party,,Technology,claimant_4604@email.com,555-466-9949,TN,Pittsburgh,1977-01-12,2025-02-13 06:44:05
CLM-004605,Claimant_4605,Business,Business_4605,Construction,claimant_4605@email.com,555-828-7123,TN,Baltimore,1962-12-21,2025-10-26 17:08:05
CLM-004606,Claimant_4606,Individual,,Manufacturing,claimant_4606@email.com,555-401-8523,GA,Atlanta,1987-07-06,2025-06-08 20:46:05
CLM-004607,Claimant_4607,Business,Business_4607,Agriculture,claimant_4607@email.com,555-656-5056,OH,Baltimore,1998-04-26,2026-04-17 15:55:05
CLM-004608,Claimant_4608,Third Party,,Retail,claimant_4608@email.com,555-379-4161,SC,Nashville,1961-10-23,2026-02-20 01:56:05
CLM-004609,Claimant_4609,Business,Business_4609,Healthcare,claimant_4609@email.com,555-822-3703,IL,Richmond,2004-11-13,2026-04-25 01:01:05
CLM-004610,Claimant_4610,Individual,,Retail,claimant_4610@email.com,555-983-1263,TN,Atlanta,1996-03-09,2025-06-20 16:41:05
CLM-004611,Claimant_4611,Third Party,,Construction,claimant_4611@email.com,555-617-8627,NC,Columbus,1981-05-17,2025-03-07 06:53:05
CLM-004612,Claimant_4612,Third Party,,Construction,claimant_4612@email.com,555-331-3458,MD,Richmond,1985-03-27,2026-01-19 04:18:05
CLM-004613,Claimant_4613,Individual,,Technology,claimant_4613@email.com,555-466-5056,NC,Richmond,1992-02-28,2025-03-17 07:47:05
CLM-004614,Claimant_4614,Third Party,,Healthcare,claimant_4614@email.com,555-653-8341,KY,Charleston,1987-05-10,2025-09-13 07:06:05
CLM-004615,Claimant_4615,Business,Business_4615,Technology,claimant_4615@email.com,555-164-5742,VA,Columbus,1993-03-21,2025-10-24 05:59:05
CLM-004616,Claimant_4616,Third Party,,Retail,claimant_4616@email.com,555-806-5219,OH,Charlotte,1979-01-27,2026-04-11 16:14:05
CLM-004617,Claimant_4617,Individual,,Technology,claimant_4617@email.com,555-442-3320,KY,Nashville,1961-01-08,2025-02-19 23:43:05
CLM-004618,Claimant_4618,Third Party,,Manufacturing,claimant_4618@email.com,555-657-2801,OH,Nashville,1992-07-29,2025-06-12 19:07:05
CLM-004619,Claimant_4619,Third Party,,Technology,claimant_4619@email.com,555-128-7055,NC,Charlotte,1959-09-23,2025-08-24 06:20:05
CLM-004620,Claimant_4620,Third Party,,Construction,claimant_4620@email.com,555-887-6809,WV,Pittsburgh,1999-11-08,2025-08-28 09:11:05
CLM-004621,Claimant_4621,Individual,,Healthcare,claimant_4621@email.com,555-484-9558,MD,Charleston,1985-03-27,2025-08-19 22:02:05
CLM-004622,Claimant_4622,Individual,,Construction,claimant_4622@email.com,555-910-1766,VA,Charlotte,1960-06-17,2025-03-04 10:48:05
CLM-004623,Claimant_4623,Third Party,,Agriculture,claimant_4623@email.com,555-739-2151,MD,Columbus,1979-01-21,2025-10-20 10:29:05
CLM-004624,Claimant_4624,Business,Business_4624,Healthcare,claimant_4624@email.com,555-386-9358,VA,Columbus,1988-09-17,2025-12-01 10:01:05
CLM-004625,Claimant_4625,Third Party,,Restaurant,claimant_4625@email.com,555-575-5688,SC,Atlanta,1978-01-14,2025-05-01 22:16:05
CLM-004626,Claimant_4626,Business,Business_4626,Healthcare,claimant_4626@email.com,555-944-3869,OH,Indianapolis,2001-02-04,2026-01-20 18:37:05
CLM-004627,Claimant_4627,Business,Business_4627,Transportation,claimant_4627@email.com,555-258-9769,WV,Atlanta,1989-01-24,2026-03-30 19:43:05
CLM-004628,Claimant_4628,Business,Business_4628,Technology,claimant_4628@email.com,555-786-4585,NC,Richmond,1984-09-21,2025-05-23 20:25:05
CLM-004629,Claimant_4629,Individual,,Transportation,claimant_4629@email.com,555-796-2239,IN,Charlotte,1972-12-14,2025-11-03 09:16:05
CLM-004630,Claimant_4630,Third Party,,Manufacturing,claimant_4630@email.com,555-431-5429,OH,Baltimore,1998-10-28,2026-04-07 14:26:05
CLM-004631,Claimant_4631,Individual,,Manufacturing,claimant_4631@email.com,555-822-3892,IN,Charlotte,2002-10-08,2025-03-22 10:56:05
CLM-004632,Claimant_4632,Third Party,,Agriculture,claimant_4632@email.com,555-681-9782,IL,Indianapolis,1965-08-13,2025-12-29 18:49:05
CLM-004633,Claimant_4633,Business,Business_4633,Technology,claimant_4633@email.com,555-949-7009,VA,Indianapolis,1999-11-20,2025-12-26 11:31:05
CLM-004634,Claimant_4634,Business,Business_4634,Agriculture,claimant_4634@email.com,555-112-9578,OH,Richmond,1987-08-20,2025-05-29 11:38:05
CLM-004635,Claimant_4635,Third Party,,Transportation,claimant_4635@email.com,555-895-2450,MD,Atlanta,1999-03-13,2026-01-27 11:34:05
CLM-004636,Claimant_4636,Third Party,,Retail,claimant_4636@email.com,555-989-4358,WV,Charleston,1972-07-12,2025-10-24 15:27:05
CLM-004637,Claimant_4637,Business,Business_4637,Restaurant,claimant_4637@email.com,555-140-6722,KY,Louisville,1961-07-28,2025-06-21 18:45:05
CLM-004638,Claimant_4638,Individual,,Healthcare,claimant_4638@email.com,555-884-1317,GA,Atlanta,1958-08-20,2025-09-01 14:39:05
CLM-004639,Claimant_4639,Third Party,,Manufacturing,claimant_4639@email.com,555-934-1123,IL,Charlotte,1974-09-21,2025-09-03 14:45:05
CLM-004640,Claimant_4640,Business,Business_4640,Restaurant,claimant_4640@email.com,555-510-8145,MD,Indianapolis,2001-01-06,2025-09-07 11:30:05
CLM-004641,Claimant_4641,Individual,,Retail,claimant_4641@email.com,555-577-2199,TN,Richmond,1968-07-27,2026-05-05 22:50:05
CLM-004642,Claimant_4642,Third Party,,Construction,claimant_4642@email.com,555-442-5127,IL,Columbus,1981-08-20,2025-08-29 19:20:05
CLM-004643,Claimant_4643,Individual,,Manufacturing,claimant_4643@email.com,555-437-4291,PA,Indianapolis,1972-09-20,2025-01-21 18:58:05
CLM-004644,Claimant_4644,Business,Business_4644,Transportation,claimant_4644@email.com,555-627-4399,MD,Nashville,2002-12-09,2025-05-11 18:22:05
CLM-004645,Claimant_4645,Individual,,Construction,claimant_4645@email.com,555-998-4011,TN,Columbus,1988-12-14,2026-01-25 22:43:05
CLM-004646,Claimant_4646,Individual,,Manufacturing,claimant_4646@email.com,555-985-8097,OH,Indianapolis,1989-12-08,2025-03-02 20:07:05
CLM-004647,Claimant_4647,Third Party,,Manufacturing,claimant_4647@email.com,555-235-1323,KY,Atlanta,1986-10-17,2025-02-14 00:43:05
CLM-004648,Claimant_4648,Individual,,Retail,claimant_4648@email.com,555-359-7655,PA,Indianapolis,1991-07-12,2025-06-28 15:05:05
CLM-004649,Claimant_4649,Individual,,Manufacturing,claimant_4649@email.com,555-508-4705,IN,Charlotte,1984-06-13,2025-03-26 05:38:05
CLM-004650,Claimant_4650,Business,Business_4650,Construction,claimant_4650@email.com,555-443-4982,IN,Nashville,2001-12-27,2025-08-27 11:38:05
CLM-004651,Claimant_4651,Individual,,Construction,claimant_4651@email.com,555-426-2820,MD,Baltimore,2000-02-27,2025-12-30 12:42:05
CLM-004652,Claimant_4652,Third Party,,Technology,claimant_4652@email.com,555-732-4293,GA,Louisville,1987-08-13,2025-02-11 09:01:05
CLM-004653,Claimant_4653,Business,Business_4653,Construction,claimant_4653@email.com,555-546-7891,IL,Charleston,1992-03-23,2025-12-14 03:09:05
CLM-004654,Claimant_4654,Individual,,Manufacturing,claimant_4654@email.com,555-215-6205,WV,Indianapolis,1960-05-23,2026-03-30 21:50:05
CLM-004655,Claimant_4655,Business,Business_4655,Transportation,claimant_4655@email.com,555-857-7084,PA,Baltimore,1972-08-25,2025-05-19 00:54:05
CLM-004656,Claimant_4656,Business,Business_4656,Manufacturing,claimant_4656@email.com,555-378-9574,PA,Indianapolis,1974-06-05,2025-05-26 00:04:05
CLM-004657,Claimant_4657,Individual,,Manufacturing,claimant_4657@email.com,555-115-4190,VA,Nashville,1969-01-25,2025-07-21 16:11:05
CLM-004658,Claimant_4658,Third Party,,Transportation,claimant_4658@email.com,555-760-5722,MD,Louisville,2004-02-28,2025-11-01 02:41:05
CLM-004659,Claimant_4659,Third Party,,Agriculture,claimant_4659@email.com,555-696-8706,WV,Charleston,1979-11-16,2026-03-11 13:24:05
CLM-004660,Claimant_4660,Individual,,Agriculture,claimant_4660@email.com,555-786-9534,OH,Charleston,1985-07-09,2026-05-03 19:09:05
CLM-004661,Claimant_4661,Individual,,Restaurant,claimant_4661@email.com,555-197-5112,OH,Nashville,1960-02-29,2025-08-25 03:36:05
CLM-004662,Claimant_4662,Third Party,,Retail,claimant_4662@email.com,555-846-5135,IN,Columbus,1959-08-01,2025-08-12 04:13:05
CLM-004663,Claimant_4663,Business,Business_4663,Agriculture,claimant_4663@email.com,555-237-4347,MD,Columbus,1979-04-27,2026-01-16 21:50:05
CLM-004664,Claimant_4664,Business,Business_4664,Agriculture,claimant_4664@email.com,555-243-2055,GA,Richmond,1970-12-28,2025-10-03 22:46:05
CLM-004665,Claimant_4665,Third Party,,Agriculture,claimant_4665@email.com,555-224-4805,GA,Louisville,1958-03-06,2026-03-11 10:31:05
CLM-004666,Claimant_4666,Business,Business_4666,Retail,claimant_4666@email.com,555-141-6399,IL,Atlanta,1959-05-18,2026-02-23 18:49:05
CLM-004667,Claimant_4667,Business,Business_4667,Transportation,claimant_4667@email.com,555-916-5597,IN,Charleston,1983-02-17,2025-12-25 03:29:05
CLM-004668,Claimant_4668,Third Party,,Agriculture,claimant_4668@email.com,555-290-9750,SC,Atlanta,1967-10-01,2025-04-02 17:54:05
CLM-004669,Claimant_4669,Business,Business_4669,Retail,claimant_4669@email.com,555-222-6716,OH,Charleston,1961-11-16,2026-04-06 17:44:05
CLM-004670,Claimant_4670,Third Party,,Transportation,claimant_4670@email.com,555-479-2050,NC,Indianapolis,1980-02-04,2025-04-08 11:58:05
CLM-004671,Claimant_4671,Individual,,Retail,claimant_4671@email.com,555-882-6588,VA,Baltimore,1999-04-30,2026-04-15 06:56:05
CLM-004672,Claimant_4672,Individual,,Healthcare,claimant_4672@email.com,555-125-1140,IN,Charleston,1992-08-24,2025-07-29 15:20:05
CLM-004673,Claimant_4673,Business,Business_4673,Healthcare,claimant_4673@email.com,555-656-9445,OH,Indianapolis,1964-08-20,2025-04-10 14:43:05
CLM-004674,Claimant_4674,Third Party,,Healthcare,claimant_4674@email.com,555-625-3054,TN,Richmond,1960-01-10,2025-03-21 13:31:05
CLM-004675,Claimant_4675,Business,Business_4675,Restaurant,claimant_4675@email.com,555-435-3451,WV,Pittsburgh,1990-12-06,2025-07-15 10:51:05
CLM-004676,Claimant_4676,Third Party,,Restaurant,claimant_4676@email.com,555-685-1806,NC,Baltimore,1985-10-28,2025-01-16 07:40:05
CLM-004677,Claimant_4677,Individual,,Technology,claimant_4677@email.com,555-590-8295,TN,Louisville,1987-10-23,2025-04-03 16:58:05
CLM-004678,Claimant_4678,Third Party,,Construction,claimant_4678@email.com,555-273-7158,NC,Baltimore,1996-01-31,2026-01-03 17:23:05
CLM-004679,Claimant_4679,Third Party,,Construction,claimant_4679@email.com,555-882-9181,IN,Atlanta,2001-07-28,2025-12-14 04:11:05
CLM-004680,Claimant_4680,Third Party,,Construction,claimant_4680@email.com,555-554-7229,GA,Richmond,1982-08-25,2025-08-22 04:43:05
CLM-004681,Claimant_4681,Third Party,,Manufacturing,claimant_4681@email.com,555-749-5289,SC,Charleston,1993-11-29,2025-03-20 12:51:05
CLM-004682,Claimant_4682,Individual,,Construction,claimant_4682@email.com,555-502-5880,SC,Nashville,1977-05-16,2025-12-11 15:58:05
CLM-004683,Claimant_4683,Third Party,,Technology,claimant_4683@email.com,555-914-7313,OH,Baltimore,1959-04-21,2025-12-05 10:28:05
CLM-004684,Claimant_4684,Individual,,Retail,claimant_4684@email.com,555-795-3357,GA,Baltimore,1993-10-26,2026-03-25 22:47:05
CLM-004685,Claimant_4685,Third Party,,Restaurant,claimant_4685@email.com,555-671-3414,PA,Atlanta,1981-03-06,2025-12-09 01:10:05
CLM-004686,Claimant_4686,Individual,,Restaurant,claimant_4686@email.com,555-369-7463,GA,Atlanta,1966-07-11,2026-03-13 15:35:05
CLM-004687,Claimant_4687,Third Party,,Technology,claimant_4687@email.com,555-283-7341,IN,Atlanta,1967-08-31,2025-10-27 10:50:05
CLM-004688,Claimant_4688,Individual,,Manufacturing,claimant_4688@email.com,555-292-1191,KY,Pittsburgh,1997-09-07,2025-09-27 06:45:05
CLM-004689,Claimant_4689,Individual,,Manufacturing,claimant_4689@email.com,555-749-5600,TN,Richmond,1989-11-11,2025-07-19 09:57:05
CLM-004690,Claimant_4690,Individual,,Agriculture,claimant_4690@email.com,555-466-7697,KY,Richmond,1995-11-04,2026-03-24 04:52:05
CLM-004691,Claimant_4691,Third Party,,Healthcare,claimant_4691@email.com,555-636-8471,VA,Richmond,1958-07-20,2026-05-03 08:29:05
CLM-004692,Claimant_4692,Third Party,,Healthcare,claimant_4692@email.com,555-136-2800,IL,Atlanta,1996-11-28,2025-07-13 05:43:05
CLM-004693,Claimant_4693,Third Party,,Construction,claimant_4693@email.com,555-379-6463,VA,Nashville,1972-10-23,2025-07-25 21:14:05
CLM-004694,Claimant_4694,Third Party,,Construction,claimant_4694@email.com,555-718-4970,MD,Pittsburgh,2003-09-10,2025-10-22 18:12:05
CLM-004695,Claimant_4695,Third Party,,Construction,claimant_4695@email.com,555-654-4437,SC,Atlanta,1968-01-17,2025-06-17 21:00:05
CLM-004696,Claimant_4696,Third Party,,Technology,claimant_4696@email.com,555-862-3297,MD,Nashville,1976-10-05,2025-08-10 08:33:05
CLM-004697,Claimant_4697,Individual,,Technology,claimant_4697@email.com,555-930-8473,GA,Baltimore,1983-09-15,2025-06-18 02:14:05
CLM-004698,Claimant_4698,Third Party,,Manufacturing,claimant_4698@email.com,555-395-5613,OH,Charlotte,1957-07-09,2026-01-03 02:11:05
CLM-004699,Claimant_4699,Individual,,Construction,claimant_4699@email.com,555-653-1453,IL,Louisville,1989-01-18,2025-04-18 04:08:05
CLM-004700,Claimant_4700,Business,Business_4700,Manufacturing,claimant_4700@email.com,555-589-3637,IN,Richmond,1998-12-24,2025-12-29 10:30:05
CLM-004701,Claimant_4701,Individual,,Retail,claimant_4701@email.com,555-362-1944,WV,Pittsburgh,1966-01-09,2025-08-21 16:19:05
CLM-004702,Claimant_4702,Business,Business_4702,Restaurant,claimant_4702@email.com,555-952-6185,NC,Pittsburgh,1971-07-12,2025-02-19 05:23:05
CLM-004703,Claimant_4703,Individual,,Restaurant,claimant_4703@email.com,555-441-7013,GA,Atlanta,1976-06-18,2026-05-10 07:39:05
CLM-004704,Claimant_4704,Individual,,Manufacturing,claimant_4704@email.com,555-215-4252,NC,Louisville,1974-05-01,2025-09-23 22:05:05
CLM-004705,Claimant_4705,Third Party,,Healthcare,claimant_4705@email.com,555-582-6995,IL,Richmond,1995-08-21,2025-02-16 22:00:05
CLM-004706,Claimant_4706,Business,Business_4706,Retail,claimant_4706@email.com,555-806-6434,IN,Charleston,1974-05-26,2026-03-13 19:11:05
CLM-004707,Claimant_4707,Third Party,,Agriculture,claimant_4707@email.com,555-458-2876,OH,Charleston,1962-12-22,2026-03-17 07:06:05
CLM-004708,Claimant_4708,Business,Business_4708,Retail,claimant_4708@email.com,555-902-3933,WV,Charleston,1984-12-28,2026-03-31 19:29:05
CLM-004709,Claimant_4709,Business,Business_4709,Construction,claimant_4709@email.com,555-112-2042,IN,Atlanta,1988-08-28,2025-06-07 18:38:05
CLM-004710,Claimant_4710,Business,Business_4710,Retail,claimant_4710@email.com,555-283-1688,NC,Louisville,1987-04-06,2026-03-01 03:28:05
CLM-004711,Claimant_4711,Business,Business_4711,Technology,claimant_4711@email.com,555-736-9277,MD,Baltimore,1988-04-03,2026-01-16 16:03:05
CLM-004712,Claimant_4712,Individual,,Transportation,claimant_4712@email.com,555-230-1104,KY,Pittsburgh,1966-03-30,2025-08-07 10:48:05
CLM-004713,Claimant_4713,Third Party,,Agriculture,claimant_4713@email.com,555-877-7776,KY,Richmond,1999-12-28,2025-04-17 11:43:05
CLM-004714,Claimant_4714,Third Party,,Restaurant,claimant_4714@email.com,555-928-2468,OH,Nashville,1981-01-06,2026-02-23 12:18:05
CLM-004715,Claimant_4715,Business,Business_4715,Retail,claimant_4715@email.com,555-918-6740,TN,Nashville,1996-10-06,2025-05-25 02:54:05
CLM-004716,Claimant_4716,Business,Business_4716,Technology,claimant_4716@email.com,555-459-2645,WV,Columbus,1985-02-22,2025-09-05 05:19:05
CLM-004717,Claimant_4717,Individual,,Restaurant,claimant_4717@email.com,555-993-3445,GA,Charlotte,1975-10-27,2026-02-08 10:09:05
CLM-004718,Claimant_4718,Third Party,,Transportation,claimant_4718@email.com,555-177-9272,GA,Charlotte,1996-05-23,2025-05-16 00:12:05
